,CPLX_INCIDENT_ID,NUM_FOD_RECORDS,FIRE_YEAR,INCIDENT_NUMBER,COMPLEX_NAME,ICS_COMPLEX_NAME_LINK,FIRE_NAME_LINK,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,MEMBER_INCIDENT_ID,INCIDENT_ID
601,2007_ID-CMS-43013_CHIMNEY COMPLEX,32.0,2007,ID-CMS-43013,CHIMNEY COMPLEX,,,,,,
602,2007_ID-CWF-000038_BRIDGE,54.0,2007,ID-CWF-000038,BRIDGE,,,,,,
603,2007_ID-IPF-004001_ELM STREET COMPLEX,6.0,2007,ID-IPF-004001,ELM STREET COMPLEX,,,,,,
604,2007_ID-NPF-000047_MOOSE CREEK WFU,106.0,2007,ID-NPF-000047,MOOSE CREEK WFU,,,,,,
605,2007_ID-PAF-007071_EAST ZONE COMPLEX,94.0,2007,ID-PAF-007071,EAST ZONE COMPLEX,,,,,,
606,2007_ID-PAF-007078_KRASSEL COMPLEX,80.0,2007,ID-PAF-007078,KRASSEL COMPLEX,,,,,,
607,2007_ID-SCF-007371_CONFLUENCE COMPLEX,29.0,2007,ID-SCF-007371,CONFLUENCE COMPLEX,,,,,,
608,2007_ID-SCF-7360_SHOWER BATH COMPLEX,59.0,2007,ID-SCF-7360,SHOWER BATH COMPLEX,,,,,,
609,2007_ID-TFD-002030_MURPHY COMPLEX,44.0,2007,ID-TFD-002030,MURPHY COMPLEX,,,,,,
610,2007_KY-DBF-007045_SIZEROCK COMPLEX,4.0,2007,KY-DBF-007045,SIZEROCK COMPLEX,,,,,,
611,2007_KY-KYS-07-2018_KENTUCKY RIVER COMPLEX,11.0,2007,KY-KYS-07-2018,KENTUCKY RIVER COMPLEX,,,,,,
612,2007_KY-KYS-07-3035_SOUTHEASTERN COMPLEX,12.0,2007,KY-KYS-07-3035,SOUTHEASTERN COMPLEX,,,,,,
613,2007_KY-KYS-07-9025_EASTERN DISTRICT COMPLEX,12.0,2007,KY-KYS-07-9025,EASTERN DISTRICT COMPLEX,,,,,,
614,2007_MO-MOS-2007014_MOHAVE COMPLEX,1.0,2007,MO-MOS-2007014,MOHAVE COMPLEX,,,,,,
615,2007_MT-BRF-000160_BITTERROOT FIRE USE COMPLEX,66.0,2007,MT-BRF-000160,BITTERROOT FIRE USE COMPLEX,,,,,,
616,2007_MT-GNF-000078_WH COMPLEX,31.0,2007,MT-GNF-000078,WH COMPLEX,,,,,,
617,2007_MT-LNF-211_SAWMILL COMPLEX,60.0,2007,MT-LNF-211,SAWMILL COMPLEX,,,,,,
618,2007_MT-MCD-096_POWDER RIVER COMPLEX,9.0,2007,MT-MCD-096,POWDER RIVER COMPLEX,,,,,,
619,2007_NC-NCF-075008_LINVILLE COMPLEX,32.0,2007,NC-NCF-075008,LINVILLE COMPLEX,,,,,,
620,2007_NC-NCS-07071042_EAST PENDER COMPLEX,20.0,2007,NC-NCS-07071042,EAST PENDER COMPLEX,,,,,,
621,2007_NC-NCS-07078062_LONGBRANCH/ROBESON COMPLEX,23.0,2007,NC-NCS-07078062,LONGBRANCH/ROBESON COMPLEX,,,,,,
622,2007_NC-NCS-07078072_JACKSON SWAMP COMPLEX,28.0,2007,NC-NCS-07078072,JACKSON SWAMP COMPLEX,,,,,,
623,2007_NE-NBF-070822_SOLDIER CREEK COMPLEX,5.0,2007,NE-NBF-070822,SOLDIER CREEK COMPLEX,,,,,,
624,2007_NV-BMD-000311_ANTELOPE COMPLEX,35.0,2007,NV-BMD-000311,ANTELOPE COMPLEX,,,,,,
625,2007_NV-EKD-000687_HIGHWAY 93 COMPLEX,14.0,2007,NV-EKD-000687,HIGHWAY 93 COMPLEX,,,,,,
626,2007_NV-EKD-000790_WINECUP COMPLEX,17.0,2007,NV-EKD-000790,WINECUP COMPLEX,,,,,,
627,2007_NV-EKD-000843_RED HOUSE COMPLEX,19.0,2007,NV-EKD-000843,RED HOUSE COMPLEX,,,,,,
628,2007_NV-NNS-000749_HEPWORTH COMPLEX,26.0,2007,NV-NNS-000749,HEPWORTH COMPLEX,,,,,,
629,2007_OR-BFZ-7148_EGLEY COMPLEX,22.0,2007,OR-BFZ-7148,EGLEY COMPLEX,,,,,,
630,2007_OR-BFZ-7163_CALAMITY COMPLEX,10.0,2007,OR-BFZ-7163,CALAMITY COMPLEX,,,,,,
631,2007_OR-PRD-000801_BIG BASIN COMPLEX,4.0,2007,OR-PRD-000801,BIG BASIN COMPLEX,,,,,,
632,2007_OR-UMF-000090_MONUMENT COMPLEX,25.0,2007,OR-UMF-000090,MONUMENT COMPLEX,,,,,,
633,2007_OR-UMF-250_UKIAH COMPLEX,14.0,2007,OR-UMF-250,UKIAH COMPLEX,,,,,,
634,2007_OR-VAD-061_IRONSIDE MTN. COMPLEX,20.0,2007,OR-VAD-061,IRONSIDE MTN. COMPLEX,,,,,,
635,2007_OR-WSA-073_WSA LIGHTNING COMPLEX,43.0,2007,OR-WSA-073,WSA LIGHTNING COMPLEX,,,,,,
636,2007_OR-WWF-376_BATTLE CREEK COMPLEX,41.0,2007,OR-WWF-376,BATTLE CREEK COMPLEX,,,,,,
637,2007_SD-PRA-070427_4TH COMPLEX,2.0,2007,SD-PRA-070427,4TH COMPLEX,,,,,,
638,2007_TN-CNF-000014_BIG STARR COMPLEX,6.0,2007,TN-CNF-000014,BIG STARR COMPLEX,,,,,,
639,2007_TN-CNF-000019_NORTHEND COMPLEX,18.0,2007,TN-CNF-000019,NORTHEND COMPLEX,,,,,,
640,2007_TX-RGR-D2RF_COTTAM COMPLEX,5.0,2007,TX-RGR-D2RF,COTTAM COMPLEX,,,,,,
641,2007_TX-TXS-076011_CEDAR COMPLEX,2.0,2007,TX-TXS-076011,CEDAR COMPLEX,,,,,,
642,2007_UT-BRS-000629_RIVER HEIGHTS COMPLEX,3.0,2007,UT-BRS-000629,RIVER HEIGHTS COMPLEX,,,,,,
643,2007_UT-DIF-070757_DIXIE COMPLEX,16.0,2007,UT-DIF-070757,DIXIE COMPLEX,,,,,,
644,2007_UT-SLD-000289_M&M COMPLEX,8.0,2007,UT-SLD-000289,M&M COMPLEX,,,,,,
645,2007_WA-COF-000092_WINDY RIDGE,11.0,2007,WA-COF-000092,WINDY RIDGE,,,,,,
646,2007_WA-OWF-000434_DOMKE LAKE COMPLEX,48.0,2007,WA-OWF-000434,DOMKE LAKE COMPLEX,,,,,,
647,2007_WA-WFS-000802_HORSE HEAVEN COMPLEX,6.0,2007,WA-WFS-000802,HORSE HEAVEN COMPLEX,,,,,,
648,2007_WI-WIS-8109022_FOXBORO FIRE,2.0,2007,WI-WIS-8109022,FOXBORO FIRE,,,,,,
649,2007_WY-YNP-0715_PROMONTORY COMPLEX (3 FIRES),5.0,2007,WY-YNP-0715,PROMONTORY COMPLEX (3 FIRES),,,,,,
650,2008_AL-ALS-20080302-1_CAHABA FOREST,1.0,2008,AL-ALS-20080302-1,CAHABA FOREST,,,,,,
651,2008_CA-AEU-11845_AEU LIGHTNING COMPLEX,2.0,2008,CA-AEU-11845,AEU LIGHTNING COMPLEX,,,,,,
652,2008_CA-BTU-007660_BTU LIGHTNING COMPLEX,84.0,2008,CA-BTU-007660,BTU LIGHTNING COMPLEX,,,,,,
653,2008_CA-BTU-9494_BTU AUG LIGHTNING COMPLEX,6.0,2008,CA-BTU-9494,BTU AUG LIGHTNING COMPLEX,,,,,,
654,2008_CA-HIA-08094_HOOPA LIGHTNING COMPLEX,2.0,2008,CA-HIA-08094,HOOPA LIGHTNING COMPLEX,,,,,,
655,2008_CA-HUU-003384_HUMBOLDT COMPLEX,45.0,2008,CA-HUU-003384,HUMBOLDT COMPLEX,,,,,,
656,2008_CA-KNF-002975_SISKIYOU / BLUE 2 COMPLEX,1.0,2008,CA-KNF-002975,SISKIYOU / BLUE 2 COMPLEX,,,,,,
657,2008_CA-KNF-3393_KLAMATH THEATER,578.0,2008,CA-KNF-3393,KLAMATH THEATER,,,,,,
658,2008_CA-LMU-2605_LMU JUNE LIGHTNING COMPLEX,11.0,2008,CA-LMU-2605,LMU JUNE LIGHTNING COMPLEX,,,,,,
659,2008_CA-LNF-002729_LNF JUNE LIGHTNING COMPLEX,5.0,2008,CA-LNF-002729,LNF JUNE LIGHTNING COMPLEX,,,,,,
660,2008_CA-LNF-002782_PETERSON COMPLEX,20.0,2008,CA-LNF-002782,PETERSON COMPLEX,,,,,,
661,2008_CA-LNF-2713_CUB COMPLEX,62.0,2008,CA-LNF-2713,CUB COMPLEX,,,,,,
662,2008_CA-LPF-002250_SANTA LUCIA LIGHTNING COMPLEX,16.0,2008,CA-LPF-002250,SANTA LUCIA LIGHTNING COMPLEX,,,,,,
663,2008_CA-LPF-1649_BASIN COMPLEX,102.0,2008,CA-LPF-1649,BASIN COMPLEX,,,,,,
664,2008_CA-MEU-004608_MEU LIGHTNING COMPLEX,83.0,2008,CA-MEU-004608,MEU LIGHTNING COMPLEX,,,,,,
665,2008_CA-MMU-  008048_MARIPOSA COMPLEX,3.0,2008,CA-MMU-  008048,MARIPOSA COMPLEX,,,,,,
666,2008_CA-MNF-000579_JUNE ABCD MISC. COMPLEX,15.0,2008,CA-MNF-000579,JUNE ABCD MISC. COMPLEX,,,,,,
667,2008_CA-MNF-645_SODA COMPLEX,69.0,2008,CA-MNF-645,SODA COMPLEX,,,,,,
668,2008_CA-ORC-075221_FREEWAY COMPLEX,21.0,2008,CA-ORC-075221,FREEWAY COMPLEX,,,,,,
669,2008_CA-PNF-000539_CANYON COMPLEX,152.0,2008,CA-PNF-000539,CANYON COMPLEX,,,,,,
670,2008_CA-SHF-1022_SHF JUNE LIGHTNING COMPLEX,9.0,2008,CA-SHF-1022,SHF JUNE LIGHTNING COMPLEX,,,,,,
671,2008_CA-SHF-1041_LIME COMPLEX,245.0,2008,CA-SHF-1041,LIME COMPLEX,,,,,,
672,2008_CA-SHF-1057_IRON & ALPS COMPLEXES,178.0,2008,CA-SHF-1057,IRON & ALPS COMPLEXES,,,,,,
673,2008_CA-SHU-004727_SHU LIGHTNING COMPLEX,80.0,2008,CA-SHU-004727,SHU LIGHTNING COMPLEX,,,,,,
674,2008_CA-SKU-002965_SKU LIGHTNING COMPLEX,8.0,2008,CA-SKU-002965,SKU LIGHTNING COMPLEX,,,,,,
675,2008_CA-SNF-0715_OLIVER COMPLEX,28.0,2008,CA-SNF-0715,OLIVER COMPLEX,,,,,,
676,2008_CA-SRF-1036_SRF LIGHTNING COMPLEX,3.0,2008,CA-SRF-1036,SRF LIGHTNING COMPLEX,,,,,,
677,2008_CA-SRF-1120_MAD COMPLEX,56.0,2008,CA-SRF-1120,MAD COMPLEX,,,,,,
678,2008_CA-SRF-1123_HELL'S HALF,71.0,2008,CA-SRF-1123,HELL'S HALF,,,,,,
679,2008_CA-TNF-1011_AMERICAN RIVER COMPLEX,79.0,2008,CA-TNF-1011,AMERICAN RIVER COMPLEX,,,,,,
680,2008_CA-TNF-1015_YUBA RIVER COMPLEX,47.0,2008,CA-TNF-1015,YUBA RIVER COMPLEX,,,,,,
681,2008_CA-WNP-1095_WHISKEYTOWN COMPLEX,48.0,2008,CA-WNP-1095,WHISKEYTOWN COMPLEX,,,,,,
682,2008_CO-FCQ-000424_RANGE 145 COMPLEX,2.0,2008,CO-FCQ-000424,RANGE 145 COMPLEX,,,,,,
683,2008_CO-GMF-000203_GRAND COMPLEX,18.0,2008,CO-GMF-000203,GRAND COMPLEX,,,,,,
684,2008_FL-FLS-2008-004_BREVARD COMPLEX,18.0,2008,FL-FLS-2008-004,BREVARD COMPLEX,,,,,,
685,2008_ID-NPF-000044_CHINA COMPLEX,8.0,2008,ID-NPF-000044,CHINA COMPLEX,,,,,,
686,2008_ID-NPF-000066_MOOSE CREEK WFU'S,12.0,2008,ID-NPF-000066,MOOSE CREEK WFU'S,,,,,,
687,2008_ID-SCF-8335_BORDER COMPLEX,20.0,2008,ID-SCF-8335,BORDER COMPLEX,,,,,,
688,2008_MT-EAS-011_KNOWLTON COMPLEX,6.0,2008,MT-EAS-011,KNOWLTON COMPLEX,,,,,,
689,2008_MT-NES-000005_GOLDEN VALLEY COMPLEX,2.0,2008,MT-NES-000005,GOLDEN VALLEY COMPLEX,,,,,,
690,2008_NC-NCF-085010_KNOB COMPLEX,5.0,2008,NC-NCF-085010,KNOB COMPLEX,,,,,,
691,2008_NM-N5S-0541_STILES COMPLEX,3.0,2008,NM-N5S-0541,STILES COMPLEX,,,,,,
692,2008_OR-952S-01809_8/7 LIGHTNING COMPLEX,2.0,2008,OR-952S-01809,8/7 LIGHTNING COMPLEX,,,,,,
693,2008_OR-95S-0792_SUMMIT SPRINGS COMPLEX,14.0,2008,OR-95S-0792,SUMMIT SPRINGS COMPLEX,,,,,,
694,2008_OR-DEF-000758_SNOW CREEK COMPLEX,13.0,2008,OR-DEF-000758,SNOW CREEK COMPLEX,,,,,,
695,2008_OR-MHF-000017_CLACKAMAS RIVER COMPLEX,13.0,2008,OR-MHF-000017,CLACKAMAS RIVER COMPLEX,,,,,,
696,2008_OR-RRF-000229_LONESOME COMPLEX,55.0,2008,OR-RRF-000229,LONESOME COMPLEX,,,,,,
697,2008_OR-SIF-000014_WILD RIVERS COMPLEX,18.0,2008,OR-SIF-000014,WILD RIVERS COMPLEX,,,,,,
698,2008_OR-UPF-008083_NORTH FORK COMPLEX,58.0,2008,OR-UPF-008083,NORTH FORK COMPLEX,,,,,,
699,2008_OR-UPF-008208_TOKETEE COMPLEX,9.0,2008,OR-UPF-008208,TOKETEE COMPLEX,,,,,,
700,2008_OR-WIF-289_MIDDLE FORK COMPLEX,11.0,2008,OR-WIF-289,MIDDLE FORK COMPLEX,,,,,,
701,2008_OR-WSA-028_SKOOKUM 151 COMPLEX,5.0,2008,OR-WSA-028,SKOOKUM 151 COMPLEX,,,,,,
702,2008_TX-TXS-88037_KERR COUNTY COMPLEX,4.0,2008,TX-TXS-88037,KERR COUNTY COMPLEX,,,,,,
703,2008_TX-TXS-88055_GARVENS STORE COMPLEX,5.0,2008,TX-TXS-88055,GARVENS STORE COMPLEX,,,,,,
704,2008_TX-TXS-88067_SCURRY COUNTY COMPLEX,7.0,2008,TX-TXS-88067,SCURRY COUNTY COMPLEX,,,,,,
705,2008_TX-TXS-88072_ANDREWS COUNTY COMPLEX,5.0,2008,TX-TXS-88072,ANDREWS COUNTY COMPLEX,,,,,,
706,2008_TX-TXS-88098_NAIL RANCH,3.0,2008,TX-TXS-88098,NAIL RANCH,,,,,,
707,2008_TX-TXS-88108_380 WEST COMPLEX,2.0,2008,TX-TXS-88108,380 WEST COMPLEX,,,,,,
708,2008_TX-TXS-88153_BORDEN COUNTY COMPLEX,6.0,2008,TX-TXS-88153,BORDEN COUNTY COMPLEX,,,,,,
709,2008_TX-TXS-88297_PARKS COMPLEX,5.0,2008,TX-TXS-88297,PARKS COMPLEX,,,,,,
710,2008_WA-COA-000166_ABRAHAM CANYON,8.0,2008,WA-COA-000166,ABRAHAM CANYON,,,,,,
711,2008_WA-COA-180_WILMONT,5.0,2008,WA-COA-180,WILMONT,,,,,,
712,2008_WA-NES-412_DOYLE COMPLEX,7.0,2008,WA-NES-412,DOYLE COMPLEX,,,,,,
713,2008_WA-OLP-0820_OLYMPIC COMPLEX,2.0,2008,WA-OLP-0820,OLYMPIC COMPLEX,,,,,,
714,2008_WA-SPA-000028_WELLPINIT COMPLEX,5.0,2008,WA-SPA-000028,WELLPINIT COMPLEX,,,,,,
715,2008_WA-WFS-902_BADGER MTN COMPLEX,7.0,2008,WA-WFS-902,BADGER MTN COMPLEX,,,,,,
716,2009_AK-FAS-911898_RAILBELT COMPLEX,56.0,2009,AK-FAS-911898,RAILBELT COMPLEX,,,,,,
717,2009_AK-UYD-000897_CRAZY MOUNTAIN COMPLEX,48.0,2009,AK-UYD-000897,CRAZY MOUNTAIN COMPLEX,,,,,,
718,2009_AZ-ASF-090261_CHEVLON COMPLEX,17.0,2009,AZ-ASF-090261,CHEVLON COMPLEX,,,,,,
719,2009_AZ-COF-055_FOURTH OF JULY COMPLEX,12.0,2009,AZ-COF-055,FOURTH OF JULY COMPLEX,,,,,,
720,2009_AZ-FTA-000190_NORTHERN COMPLEX,9.0,2009,AZ-FTA-000190,NORTHERN COMPLEX,,,,,,
721,2009_AZ-KNF-000370_RUBY COMPLEX,20.0,2009,AZ-KNF-000370,RUBY COMPLEX,,,,,,
722,2009_AZ-KNF-703_WILD HORSE COMPLEX,18.0,2009,AZ-KNF-703,WILD HORSE COMPLEX,,,,,,
723,2009_CA-BDF-7866_FC EAST COMPLEX,2.0,2009,CA-BDF-7866,FC EAST COMPLEX,,,,,,
724,2009_CA-KRN-003297_WOFFORD COMPLEX,1.0,2009,CA-KRN-003297,WOFFORD COMPLEX,,,,,,
725,2009_CA-LNF-3923_HAT CREEK COMPLEX,17.0,2009,CA-LNF-3923,HAT CREEK COMPLEX,,,,,,
726,2009_CA-MDF-266_UPPER COMPLEX,6.0,2009,CA-MDF-266,UPPER COMPLEX,,,,,,
727,2009_CA-NOD-003741_DODGE COMPLEX,8.0,2009,CA-NOD-003741,DODGE COMPLEX,,,,,,
728,2009_CA-SCU-003818_SCU LIGHTNING COMPLEX,6.0,2009,CA-SCU-003818,SCU LIGHTNING COMPLEX,,,,,,
729,2009_CA-SHU-5594_SHU LIGHTNING,31.0,2009,CA-SHU-5594,SHU LIGHTNING,,,,,,
730,2009_CA-SQF-001724_CHINA COMPLEX,2.0,2009,CA-SQF-001724,CHINA COMPLEX,,,,,,
731,2009_CA-SQF-2139_LION COMPLEX,42.0,2009,CA-SQF-2139,LION COMPLEX,,,,,,
732,2009_CA-SRF-1070_SUSIE COMPLEX,2.0,2009,CA-SRF-1070,SUSIE COMPLEX,,,,,,
733,2009_CA-SRF-1131_BACKBONE,37.0,2009,CA-SRF-1131,BACKBONE,,,,,,
734,2009_CA-TUU-000126_TUU LIGHTNING COMPLEX,10.0,2009,CA-TUU-000126,TUU LIGHTNING COMPLEX,,,,,,
735,2009_FL-FLS-2009-008_ORLANDO-VOLUSIA COMPLEX,13.0,2009,FL-FLS-2009-008,ORLANDO-VOLUSIA COMPLEX,,,,,,
736,2009_GA-GAS-090003_PIERCE WILFIRE COMPLEX,2.0,2009,GA-GAS-090003,PIERCE WILFIRE COMPLEX,,,,,,
737,2009_ID-CWF-000394_ELK SUMMIT COMPLEX,4.0,2009,ID-CWF-000394,ELK SUMMIT COMPLEX,,,,,,
738,2009_KS-KSX-000395_LINCOLN COUNTY COMPLEX,1.0,2009,KS-KSX-000395,LINCOLN COUNTY COMPLEX,,,,,,
739,2009_KS-KSX-378_Q ROAD FIRE COMPLEX,1.0,2009,KS-KSX-378,Q ROAD FIRE COMPLEX,,,,,,
740,2009_MD-MDS-3572_SAVANNA LAKE COMPLEX,2.0,2009,MD-MDS-3572,SAVANNA LAKE COMPLEX,,,,,,
741,2009_OH-OHS-090001_SHAWNEE COMPLEX,5.0,2009,OH-OHS-090001,SHAWNEE COMPLEX,,,,,,
742,2009_OR-UMF-000144_NORTH FORK COMPLEX,42.0,2009,OR-UMF-000144,NORTH FORK COMPLEX,,,,,,
743,2009_OR-UPF-009121_TILLER COMPLEX,10.0,2009,OR-UPF-009121,TILLER COMPLEX,,,,,,
744,2009_OR-UPF-009237_BOZE,21.0,2009,OR-UPF-009237,BOZE,,,,,,
745,2009_OR-WIF-145_TUMBLEBUG COMPLEX,41.0,2009,OR-WIF-145,TUMBLEBUG COMPLEX,,,,,,
746,2009_OR-WWF-000368_COUGAR RIDGE,9.0,2009,OR-WWF-000368,COUGAR RIDGE,,,,,,
747,2009_TN-CNF-000012_FRIENDSHIP COMPLEX,4.0,2009,TN-CNF-000012,FRIENDSHIP COMPLEX,,,,,,
748,2009_TX-TXS-990022_STEPHEN'S COUNTY COMPLEX,6.0,2009,TX-TXS-990022,STEPHEN'S COUNTY COMPLEX,,,,,,
749,2009_TX-TXS-990028_SANTA GERTRUDIS COMPLEX S13,2.0,2009,TX-TXS-990028,SANTA GERTRUDIS COMPLEX S13,,,,,,
750,2009_TX-TXS-990037_NAIL RANCH COMPLEX,7.0,2009,TX-TXS-990037,NAIL RANCH COMPLEX,,,,,,
751,2009_TX-TXS-990071_SANDIA COMPLEX,5.0,2009,TX-TXS-990071,SANDIA COMPLEX,,,,,,
752,2009_TX-TXS-990087_TWO MILE HILL COMPLEX,7.0,2009,TX-TXS-990087,TWO MILE HILL COMPLEX,,,,,,
753,2009_TX-TXS-990089_CEMENT MOUNTAIN COMPLEX,8.0,2009,TX-TXS-990089,CEMENT MOUNTAIN COMPLEX,,,,,,
754,2009_TX-TXS-990090_MONTAGUE COUNTY COMPLEX,12.0,2009,TX-TXS-990090,MONTAGUE COUNTY COMPLEX,,,,,,
755,2009_TX-TXS-990097_1148 COMPLEX,7.0,2009,TX-TXS-990097,1148 COMPLEX,,,,,,
756,2009_TX-TXS-990102_SALCIDO CREEK RANCH COMPLEX,4.0,2009,TX-TXS-990102,SALCIDO CREEK RANCH COMPLEX,,,,,,
757,2009_TX-TXS-990104_VALENTINE COMPLEX,8.0,2009,TX-TXS-990104,VALENTINE COMPLEX,,,,,,
758,2009_TX-TXS-990105_ELEPHANT MOUNTAIN,6.0,2009,TX-TXS-990105,ELEPHANT MOUNTAIN,,,,,,
759,2009_TX-TXS-990116_JEFF DAVIS COMPLEX,5.0,2009,TX-TXS-990116,JEFF DAVIS COMPLEX,,,,,,
760,2009_TX-TXS-990147_PREMONT COMPLEX,3.0,2009,TX-TXS-990147,PREMONT COMPLEX,,,,,,
761,2009_TX-TXS-990149_FOREST RANCH COMPLEX,6.0,2009,TX-TXS-990149,FOREST RANCH COMPLEX,,,,,,
762,2009_UT-DIF-090431_CEDAR BENCH COMPLEX,3.0,2009,UT-DIF-090431,CEDAR BENCH COMPLEX,,,,,,
763,2009_WA-COA-165_JOHNSON LAKE COMPLEX,6.0,2009,WA-COA-165,JOHNSON LAKE COMPLEX,,,,,,
764,2009_WA-MCR-0000048_DRY CREEK COMPLEX,6.0,2009,WA-MCR-0000048,DRY CREEK COMPLEX,,,,,,
765,2009_WA-MSF-00177_GOLD HILL COMPLEX,7.0,2009,WA-MSF-00177,GOLD HILL COMPLEX,,,,,,
766,2009_WA-NCP-000061_PANTHER COMPLEX,10.0,2009,WA-NCP-000061,PANTHER COMPLEX,,,,,,
767,2009_WA-OLP-000025_HEATWAVE COMPLEX,11.0,2009,WA-OLP-000025,HEATWAVE COMPLEX,,,,,,
768,2010_AK-DAS-012219_DELTA COMPLEX,56.0,2010,AK-DAS-012219,DELTA COMPLEX,,,,,,
769,2010_AR-OUF-10078_CREEK COMPLEX,12.0,2010,AR-OUF-10078,CREEK COMPLEX,,,,,,
770,2010_AZ-ASF-1000095_BOGGY COMPLEX,26.0,2010,AZ-ASF-1000095,BOGGY COMPLEX,,,,,,
771,2010_AZ-COF-000279_RANGER COMPLEX,18.0,2010,AZ-COF-000279,RANGER COMPLEX,,,,,,
772,2010_AZ-KNF-000642_WASH COMPLEX,11.0,2010,AZ-KNF-000642,WASH COMPLEX,,,,,,
773,2010_CA-KNP-0039_SHEEP,30.0,2010,CA-KNP-0039,SHEEP,,,,,,
774,2010_CA-LMU-003556_RUSSEL COMPLEX,10.0,2010,CA-LMU-003556,RUSSEL COMPLEX,,,,,,
775,2010_CA-MDF-000343_MODOC LIGHTNING COMPLEX,7.0,2010,CA-MDF-000343,MODOC LIGHTNING COMPLEX,,,,,,
776,2010_CA-PNF-000754_CARIBOU COMPLEX,6.0,2010,CA-PNF-000754,CARIBOU COMPLEX,,,,,,
777,2010_CA-RRU-075514_HAWK,2.0,2010,CA-RRU-075514,HAWK,,,,,,
778,2010_ID-BOF-000499_LITTLE BEAVER COMPLEX,23.0,2010,ID-BOF-000499,LITTLE BEAVER COMPLEX,,,,,,
779,2010_ID-BOF-000793_BOISE COMPLEX,9.0,2010,ID-BOF-000793,BOISE COMPLEX,,,,,,
780,2010_ID-BOF-000814_WHITEHAWK COMPLEX,24.0,2010,ID-BOF-000814,WHITEHAWK COMPLEX,,,,,,
781,2010_ID-CWF-000268_LARKINS COMPLEX,16.0,2010,ID-CWF-000268,LARKINS COMPLEX,,,,,,
782,2010_ID-CWF-000269_BORDER COMPLEX,13.0,2010,ID-CWF-000269,BORDER COMPLEX,,,,,,
783,2010_ID-SWS-000749_HARRIS COMPLEX,14.0,2010,ID-SWS-000749,HARRIS COMPLEX,,,,,,
784,2010_KS-KSX-001288_PRAIRIE DUNES COMPLEX,1.0,2010,KS-KSX-001288,PRAIRIE DUNES COMPLEX,,,,,,
785,2010_KY-DBF-100091_FISH TRAP COMPLEX,14.0,2010,KY-DBF-100091,FISH TRAP COMPLEX,,,,,,
786,2010_MI-MIS-201020001_MERIDIAN BOUNDARY COMPLEX,10.0,2010,MI-MIS-201020001,MERIDIAN BOUNDARY COMPLEX,,,,,,
787,2010_MN-MNS-245250_TOWER COMPLEX,10.0,2010,MN-MNS-245250,TOWER COMPLEX,,,,,,
788,2010_NC-NCF-100036_MILL CREEK,2.0,2010,NC-NCF-100036,MILL CREEK,,,,,,
789,2010_OK-OSA-100020_OSAGE-MIAMI COMPLEX,16.0,2010,OK-OSA-100020,OSAGE-MIAMI COMPLEX,,,,,,
790,2010_OR-MHF-000233_VIEW LAKE FIRE COMPLEX,22.0,2010,OR-MHF-000233,VIEW LAKE FIRE COMPLEX,,,,,,
791,2010_OR-PRD-000385_BUCKHORN COMPLEX,6.0,2010,OR-PRD-000385,BUCKHORN COMPLEX,,,,,,
792,2010_OR-PRD-0614_LOWER DESCHUTES COMPLEX,8.0,2010,OR-PRD-0614,LOWER DESCHUTES COMPLEX,,,,,,
793,2010_OR-WSA-075_WHITE LIGHTNING COMPLEX,15.0,2010,OR-WSA-075,WHITE LIGHTNING COMPLEX,,,,,,
794,2010_TX-TXS-010022_ARMSTRONG-FRANKS,2.0,2010,TX-TXS-010022,ARMSTRONG-FRANKS,,,,,,
795,2010_TX-TXS-10003_HWY 1943 COMPLEX,2.0,2010,TX-TXS-10003,HWY 1943 COMPLEX,,,,,,
796,2010_VA-VAF-000008_GLENWOOD COMPLEX,7.0,2010,VA-VAF-000008,GLENWOOD COMPLEX,,,,,,
797,2010_WA-OWF-000346_WENATCHEE RIVER COMPLEX,6.0,2010,WA-OWF-000346,WENATCHEE RIVER COMPLEX,,,,,,
798,2010_WA-SES-00543_HIWAY 8 FIRE,6.0,2010,WA-SES-00543,HIWAY 8 FIRE,,,,,,
799,2011_AL-ALS-20110602004_TOTAL ECLIPSE,2.0,2011,AL-ALS-20110602004,TOTAL ECLIPSE,,,,,,
800,2011_AZ-ASD-110672_SCENIC COMPLEX,7.0,2011,AZ-ASD-110672,SCENIC COMPLEX,,,,,,
801,2011_AZ-CNF-011057_MURPHY COMPLEX,19.0,2011,AZ-CNF-011057,MURPHY COMPLEX,,,,,,
802,2011_AZ-COF-00654_SAND ROCK COMPLEX,9.0,2011,AZ-COF-00654,SAND ROCK COMPLEX,,,,,,
803,2011_AZ-GCP-00149_WOOLSEY COMPLEX,10.0,2011,AZ-GCP-00149,WOOLSEY COMPLEX,,,,,,
804,2011_AZ-KNF-000806_ARMSTRONG,13.0,2011,AZ-KNF-000806,ARMSTRONG,,,,,,
805,2011_AZ-KNF-000848_SKINNER,10.0,2011,AZ-KNF-000848,SKINNER,,,,,,
806,2011_CA-AEU-028107_EL DORADO COMPLEX,9.0,2011,CA-AEU-028107,EL DORADO COMPLEX,,,,,,
807,2011_CA-ENF-28070_ENF WIND COMPLEX,12.0,2011,CA-ENF-28070,ENF WIND COMPLEX,,,,,,
808,2011_CA-KRN-027912_KEENE COMPLEX,20.0,2011,CA-KRN-027912,KEENE COMPLEX,,,,,,
