FIRE_YEAR,ICS_COMPLEX_NAME,FIRE_NAME,MEMBER_INC_IDENTIFIER,CPLX_INC_IDENTIFIER,CPLX_INCIDENT_ID,MEMBER_INCIDENT_ID,FOD_JOIN_INCIDENT_ID,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,DUZAK,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,DODGE POCK,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,DELAMAR,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,MORMON MT,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,HALFWAY,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,DRY LAKE,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,BUNKERVILL,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,DRY ROCK,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,DRYMIDDLE,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,FORK,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,TRAMP,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,EGYPT WELLS COMPLEX,HAMILTON,,,2005_OR-BUD-2178_EGYPT WELLS COMPLEX,2005_OR-BUD-2178_EGYPT WELLS COMPLEX,2005_OR-BUD-2178_EGYPT WELLS COMPLEX,,,,,,,,,,,,,,,,
2005,EGYPT WELLS COMPLEX,EGYPT WELL,,,2005_OR-BUD-2178_EGYPT WELLS COMPLEX,2005_OR-BUD-2178_EGYPT WELLS COMPLEX,2005_OR-BUD-2178_EGYPT WELLS COMPLEX,,,,,,,,,,,,,,,,
2005,BENJAMIN COMPLEX,SADDLE,,,2005_OR-LAD-000173_BENJAMIN COMPLEX,2005_OR-LAD-000173_BENJAMIN COMPLEX,2005_OR-LAD-000173_BENJAMIN COMPLEX,,,,,,,,,,,,,,,,
2005,BENJAMIN COMPLEX,BENJAMIN,,,2005_OR-LAD-000173_BENJAMIN COMPLEX,2005_OR-LAD-000173_BENJAMIN COMPLEX,2005_OR-LAD-000173_BENJAMIN COMPLEX,,,,,,,,,,,,,,,,
2005,IRISH SPRINGS COMPLEX,IRISH CMPL,,,2005_0257_IRISH SPRINGS COMPLEX,2005_0257_IRISH SPRINGS COMPLEX,2005_0257_IRISH SPRINGS COMPLEX,,,,,,,,,,,,,,,,
2005,WESTSIDE COMPLEX,WESTSID CX,,,2005_UT-CCD-000015_WESTSIDE COMPLEX,2005_UT-CCD-000015_WESTSIDE COMPLEX,2005_UT-CCD-000015_WESTSIDE COMPLEX,,,,,,,,,,,,,,,,
2005,DIAMOND COMPLEX,JARVIS,,,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,,,,,,,,,,,,,,,,
2005,DIAMOND COMPLEX,HOLLO WSH,,,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,,,,,,,,,,,,,,,,
2005,DIAMOND COMPLEX,DIAMD V CX,,,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,,,,,,,,,,,,,,,,
2005,DIAMOND COMPLEX,PLATEAU,,,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,,,,,,,,,,,,,,,,
2005,DIAMOND COMPLEX,WIDE CYN,,,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,2005_UT-CCD-000017_DIAMOND COMPLEX,,,,,,,,,,,,,,,,
2005,DAMMERON COMPLEX,DAMMERON,,,2005_UT-CCD-B0J4_DAMMERON COMPLEX,2005_UT-CCD-B0J4_DAMMERON COMPLEX,2005_UT-CCD-B0J4_DAMMERON COMPLEX,,,,,,,,,,,,,,,,
2005,SUNRISE COMPLEX,SUNRISE,,,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,,,,,,,,,,,,,,,,
2005,SUNRISE COMPLEX,OAK PATCH,,,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,,,,,,,,,,,,,,,,
2005,SUNRISE COMPLEX,COVE,,,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,,,,,,,,,,,,,,,,
2005,SUNRISE COMPLEX,TY SEED,,,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,2005_UT-CCD-000453_SUNRISE COMPLEX,,,,,,,,,,,,,,,,
2005,DRAGON COMPLEX,SPINE,,,2005_AZ-GCP-000052_DRAGON COMPLEX,2005_AZ-GCP-000052_DRAGON COMPLEX,2005_AZ-GCP-000052_DRAGON COMPLEX,,,,,,,,,,,,,,,,
2005,DRAGON COMPLEX,MARBLE,,,2005_AZ-GCP-000052_DRAGON COMPLEX,2005_AZ-GCP-000052_DRAGON COMPLEX,2005_AZ-GCP-000052_DRAGON COMPLEX,,,,,,,,,,,,,,,,
2005,DRAGON COMPLEX,DRAGON CLX,,,2005_AZ-GCP-000052_DRAGON COMPLEX,2005_AZ-GCP-000052_DRAGON COMPLEX,2005_AZ-GCP-000052_DRAGON COMPLEX,,,,,,,,,,,,,,,,
2005,COMB COMPLEX,JUNCTION M,,,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,,,,,,,,,,,,,,,,
2005,COMB COMPLEX,COMB,,,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,,,,,,,,,,,,,,,,
2005,COMB COMPLEX,COMB2,,,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,,,,,,,,,,,,,,,,
2005,COMB COMPLEX,EAST CREEK,,,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,2005_CA-KNP-0015_COMB COMPLEX,,,,,,,,,,,,,,,,
2005,HACKBERRY COMPLEX,HACKBERRY,,,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,,,,,,,,,,,,,,,,
2005,HACKBERRY COMPLEX,GOFFS#1,,,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,,,,,,,,,,,,,,,,
2005,HACKBERRY COMPLEX,NARROWS,,,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,,,,,,,,,,,,,,,,
2005,HACKBERRY COMPLEX,RANCH,,,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,,,,,,,,,,,,,,,,
2005,HACKBERRY COMPLEX,WILDHORSE,,,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,,,,,,,,,,,,,,,,
2005,HACKBERRY COMPLEX,BRANDT,,,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,2005_CA-MNP-6375_HACKBERRY COMPLEX,,,,,,,,,,,,,,,,
2005,ECHO COMPLEX,ECHO VLY,,,2005_CA-YNP-2737_ECHO COMPLEX,2005_CA-YNP-2737_ECHO COMPLEX,2005_CA-YNP-2737_ECHO COMPLEX,,,,,,,,,,,,,,,,
2005,ECHO COMPLEX,CRYSTAL,,,2005_CA-YNP-2737_ECHO COMPLEX,2005_CA-YNP-2737_ECHO COMPLEX,2005_CA-YNP-2737_ECHO COMPLEX,,,,,,,,,,,,,,,,
2005,WAPAMA FIRE USE COMPLEX,WAPAMA,,,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,,,,,,,,,,,,,,,,
2005,WAPAMA FIRE USE COMPLEX,LAUREL,,,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,,,,,,,,,,,,,,,,
2005,WAPAMA FIRE USE COMPLEX,S FORK,,,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,,,,,,,,,,,,,,,,
2005,WAPAMA FIRE USE COMPLEX,HARDEN,,,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,2005_CA-YNP-4276_WAPAMA FIRE USE COMPLEX,,,,,,,,,,,,,,,,
2005,SAVANNA LAKE COMPLEX,SAVANNA LAKE,,,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,,,,,,,,,,,,,,,,
2005,SAVANNA LAKE COMPLEX,MOSQUITO DITCH,,,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,,,,,,,,,,,,,,,,
2005,SAVANNA LAKE COMPLEX,FB-R1,,,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,,,,,,,,,,,,,,,,
2005,SAVANNA LAKE COMPLEX,FB-P1,,,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,2005_MD-MDS-05-4012_SAVANNA LAKE COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,LAMB,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,WAMP,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,SOUTHERN NEVADA COMPLEX,COYOTE,,,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,2005_NV-LVD-000042_SOUTHERN NEVADA COMPLEX,,,,,,,,,,,,,,,,
2005,CAVE CREEK COMPLEX,CAVE CREEK COMPLEX,,,2005_AZ-TNF-104/113_CAVE CREEK COMPLEX,2005_AZ-TNF-104/113_CAVE CREEK COMPLEX,2005_AZ-TNF-104/113_CAVE CREEK COMPLEX,,,,,,,,,,,,,,,,
2005,SH RANCH COMPLEX,SH RANCH COMPLEX,,,2005_AZ-AZS-050848_SH RANCH COMPLEX,2005_AZ-AZS-050848_SH RANCH COMPLEX,2005_AZ-AZS-050848_SH RANCH COMPLEX,,,,,,,,,,,,,,,,
2005,PENNINGTON COUNTY COMPLEX,DAWKENS,,,2005_SD-SDS-050558_PENNINGTON COUNTY COMPLEX,2005_SD-SDS-050558_PENNINGTON COUNTY COMPLEX,2005_SD-SDS-050558_PENNINGTON COUNTY COMPLEX,,,,,,,,,,,,,,,,
2005,PENNINGTON COUNTY COMPLEX,PENNINGTON COUNTY COMPLEX,,,2005_SD-SDS-050558_PENNINGTON COUNTY COMPLEX,2005_SD-SDS-050558_PENNINGTON COUNTY COMPLEX,2005_SD-SDS-050558_PENNINGTON COUNTY COMPLEX,,,,,,,,,,,,,,,,
2005,EMMONS COMPLEX,EMMONS COMPLEX,,,2005_WI-WIS-62-06-6465_EMMONS COMPLEX,2005_WI-WIS-62-06-6465_EMMONS COMPLEX,2005_WI-WIS-62-06-6465_EMMONS COMPLEX,,,,,,,,,,,,,,,,
2005,EMMONS COMPLEX,EMMONS COMPLEX,,,2005_WI-WIS-62-06-6465_EMMONS COMPLEX,2005_WI-WIS-62-06-6465_EMMONS COMPLEX,2005_WI-WIS-62-06-6465_EMMONS COMPLEX,,,,,,,,,,,,,,,,
2005,TRYON COMPLEX,TRYON,,,2005_OR-WWF-317_TRYON COMPLEX,2005_OR-WWF-317_TRYON COMPLEX,2005_OR-WWF-317_TRYON COMPLEX,,,,,,,,,,,,,,,,
2005,GRANITE WFU COMPLEX ,GRANITE CREEK,,,2005_OR-WWF-925_GRANITE COMPLEX,2005_OR-WWF-925_GRANITE COMPLEX,2005_OR-WWF-925_GRANITE COMPLEX,,,,,,,,,,,,,,,,
2005,TRYON COMPLEX,CHERRY CREEK,,,2005_OR-WWF-317_TRYON COMPLEX,2005_OR-WWF-317_TRYON COMPLEX,2005_OR-WWF-317_TRYON COMPLEX,,,,,,,,,,,,,,,,
2005,FRANK CHURCH WFU COMPLEX 2005,BLACK POLE WFU,,,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,,,,,,,,,,,,,,,,
2005,FRANK CHURCH WFU COMPLEX 2005,CENTER MOUNTAIN WFU,,,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,,,,,,,,,,,,,,,,
2005,FRANK CHURCH WFU COMPLEX 2005,ROOT CREEK WFU,,,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,,,,,,,,,,,,,,,,
2005,PINYON COMPLEX ,OAKCREEK,,,2005_CA-INF-724_PINYON COMPLEX,2005_CA-INF-724_PINYON COMPLEX,2005_CA-INF-724_PINYON COMPLEX,,,,,,,,,,,,,,,,
2005,PINYON COMPLEX ,PINYON,,,2005_CA-INF-724_PINYON COMPLEX,2005_CA-INF-724_PINYON COMPLEX,2005_CA-INF-724_PINYON COMPLEX,,,,,,,,,,,,,,,,
2005,PINYON COMPLEX ,HOGBACK,,,2005_CA-INF-724_PINYON COMPLEX,2005_CA-INF-724_PINYON COMPLEX,2005_CA-INF-724_PINYON COMPLEX,,,,,,,,,,,,,,,,
2005,FRANK CHURCH WFU COMPLEX 2005,RUSH CREEK WFU,,,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,2005_ID-PAF-005045_FRANK CHURCH,,,,,,,,,,,,,,,,
2005,CAVE CREEK COMPLEX,HUMBOLDT,,,2005_AZ-TNF-104/113_CAVE CREEK COMPLEX,2005_AZ-TNF-104/113_CAVE CREEK COMPLEX,2005_AZ-TNF-104/113_CAVE CREEK COMPLEX,,,,,,,,,,,,,,,,
2005,BLACK RANGE COMPLEX,CONTINENTAL,,,2005_NM-GNF-200514_BLACK RANGE COMPLEX WFU,2005_NM-GNF-200514_BLACK RANGE COMPLEX WFU,2005_NM-GNF-200514_BLACK RANGE COMPLEX WFU,,,,,,,,,,,,,,,,
2005,730 COMPLEX,730 COMPLEX,,,2005_TX-TXS-000028_730 COMPLEX,2005_TX-TXS-000028_730 COMPLEX,2005_TX-TXS-000028_730 COMPLEX,,,,,,,,,,,,,,,,
2005,SHARP COMPLEX,SHARP COMPLEX,,,2005_MO-MOS-000140_SHARP COMPLEX,2005_MO-MOS-000140_SHARP COMPLEX,2005_MO-MOS-000140_SHARP COMPLEX,,,,,,,,,,,,,,,,
2005,VELMA COMPLEX,VELMA COMPLEX,,,2005_OK-OKS-40022_VELMA COMPLEX,2005_OK-OKS-40022_VELMA COMPLEX,2005_OK-OKS-40022_VELMA COMPLEX,,,,,,,,,,,,,,,,
2006,EAST AMARILLO COMPLEX,I-40,,,2006_TX-TXS-066077_EAST AMARILLO COMPLEX,2006_TX-TXS-066077_EAST AMARILLO COMPLEX,2006_TX-TXS-066077_EAST AMARILLO COMPLEX,,,,,,,,,,,,,,,,
2006,GRIZZLY GULCH COMPLEX,GRIZZLY COMPLEX,,,2006_SD-BKF-0601_GRIZZLY GULCH COMPLEX,2006_SD-BKF-0601_GRIZZLY GULCH COMPLEX,2006_SD-BKF-0601_GRIZZLY GULCH COMPLEX,,,,,,,,,,,,,,,,
2006,FAY-LUTHER COMPLEX,LUTHER,,,2006_NV-HTF-1111_FAY-LUTHER,2006_NV-HTF-1111_FAY-LUTHER,2006_NV-HTF-1111_FAY-LUTHER,,,,,,,,,,,,,,,,
2006,BOULDER COMPLEX,INDIAN,,,2006_CA-PNF-371_BOULDER COMPLEX,2006_CA-PNF-371_BOULDER COMPLEX,2006_CA-PNF-371_BOULDER COMPLEX,,,,,,,,,,,,,,,,
2006,RESERVE COMPLEX,MARTINEZ,,,2006_NM-GNF-000612_RESERVE COMPLEX,2006_NM-GNF-000612_RESERVE COMPLEX,2006_NM-GNF-000612_RESERVE COMPLEX,,,,,,,,,,,,,,,,
2006,RESERVE COMPLEX,MARTINEZ II,,,2006_NM-GNF-000612_RESERVE COMPLEX,2006_NM-GNF-000612_RESERVE COMPLEX,2006_NM-GNF-000612_RESERVE COMPLEX,,,,,,,,,,,,,,,,
2006,RESERVE COMPLEX,WILSON,,,2006_NM-GNF-000612_RESERVE COMPLEX,2006_NM-GNF-000612_RESERVE COMPLEX,2006_NM-GNF-000612_RESERVE COMPLEX,,,,,,,,,,,,,,,,
2006,TIGER ROCK COMPLEX,TIGER,,,2006_AZ-PNF-000387_TIGER - ROCK,2006_AZ-PNF-000387_TIGER - ROCK,2006_AZ-PNF-000387_TIGER - ROCK,,,,,,,,,,,,,,,,
2006,CARIBOU COMPLEX WFU,CARIBOU,,,2006_CA-KNF-002988_CARIBOU COMPLEX WFU,2006_CA-KNF-002988_CARIBOU COMPLEX WFU,2006_CA-KNF-002988_CARIBOU COMPLEX WFU,,,,,,,,,,,,,,,,
2006,CARIBOU COMPLEX WFU,MORRAINE,,,2006_CA-KNF-002988_CARIBOU COMPLEX WFU,2006_CA-KNF-002988_CARIBOU COMPLEX WFU,2006_CA-KNF-002988_CARIBOU COMPLEX WFU,,,,,,,,,,,,,,,,
2006,UNCLES COMPLEX,RUSH,,,2006_CA-KNF-003497_UNCLES COMPLEX,2006_CA-KNF-003497_UNCLES COMPLEX,2006_CA-KNF-003497_UNCLES COMPLEX,,,,,,,,,,,,,,,,
2006,BOULDER COMPLEX,FLOURNOY,,,2006_CA-PNF-371_BOULDER COMPLEX,2006_CA-PNF-371_BOULDER COMPLEX,2006_CA-PNF-371_BOULDER COMPLEX,,,,,,,,,,,,,,,,
2006,PARK CITY COMPLEX,COLE CREEK,,,2006_MT-SOS-000006_PARK CITY COMPLEX,2006_MT-SOS-000006_PARK CITY COMPLEX,2006_MT-SOS-000006_PARK CITY COMPLEX,,,,,,,,,,,,,,,,
2006,FAY-LUTHER COMPLEX,FAYE,,,2006_NV-HTF-1111_FAY-LUTHER,2006_NV-HTF-1111_FAY-LUTHER,2006_NV-HTF-1111_FAY-LUTHER,,,,,,,,,,,,,,,,
2006,MT. PINOS LIGHTNING COMPLEX,BUCK,,,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2006,MT. PINOS LIGHTNING COMPLEX,RIDGE,,,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2006,MT. PINOS LIGHTNING COMPLEX,BOY,,,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2006,MT. PINOS LIGHTNING COMPLEX,MESA,,,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2006,MT. PINOS LIGHTNING COMPLEX,WOOD,,,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2006,MT. PINOS LIGHTNING COMPLEX,MARIAN,,,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2006,MT. PINOS LIGHTNING COMPLEX,ADOBE,,,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,2006_CA-LPF-1475_MT PINOS LIGHTNING COMPLEX,,,,,,,,,,,,,,,,
2006,SOUTH FORK COMPLEX,PLACER,,,2006_ID-PAF-006068_SOUTH FORK COMPLEX,2006_ID-PAF-006068_SOUTH FORK COMPLEX,2006_ID-PAF-006068_SOUTH FORK COMPLEX,,,,,,,,,,,,,,,,
2006,BOUNDARY COMPLEX,EAST ELK,,,2006_ID-SCF-006336_BOUNDARY COMPLEX,2006_ID-SCF-006336_BOUNDARY COMPLEX,2006_ID-SCF-006336_BOUNDARY COMPLEX,,,,,,,,,,,,,,,,
2006,BOUNDARY COMPLEX,MOUNTAIN MEADOW,,,2006_ID-SCF-006336_BOUNDARY COMPLEX,2006_ID-SCF-006336_BOUNDARY COMPLEX,2006_ID-SCF-006336_BOUNDARY COMPLEX,,,,,,,,,,,,,,,,
2006,ROSS COMPLEX,NORTH FORK ROSS,,,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,,,,,,,,,,,,,,,,
2006,ROSS COMPLEX,ROSS SCREE,,,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,,,,,,,,,,,,,,,,
2006,MT. HOOD COMPLEX,JORDON CREEK,,,2006_OR-MHF-140_MT. HOOD COMPLEX,2006_OR-MHF-140_MT. HOOD COMPLEX,2006_OR-MHF-140_MT. HOOD COMPLEX,,,,,,,,,,,,,,,,
2006,ROSS COMPLEX,SOUTH ROSS,,,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,,,,,,,,,,,,,,,,
2006,ROSS COMPLEX,BABY ROSS,,,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,,,,,,,,,,,,,,,,
2006,ROSS COMPLEX,ROSS JUNIOR,,,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,2006_MT-KNF-000233_ROSS COMPLEX,,,,,,,,,,,,,,,,
2006,HAPPY/MILLER COMPLEX,HIGH,,,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,,,,,,,,,,,,,,,,
2006,SOUTH FORK COMPLEX,BLUE LAKE CREEK,,,2006_ID-PAF-006068_SOUTH FORK COMPLEX,2006_ID-PAF-006068_SOUTH FORK COMPLEX,2006_ID-PAF-006068_SOUTH FORK COMPLEX,,,,,,,,,,,,,,,,
2006,HAPPY/MILLER COMPLEX,CRYSTAL,,,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,,,,,,,,,,,,,,,,
2006,POTATO COMPLEX ,POTATO,,,2006_AZ-ASF-060252_POTATO COMPLEX,2006_AZ-ASF-060252_POTATO COMPLEX,2006_AZ-ASF-060252_POTATO COMPLEX,,,,,,,,,,,,,,,,
2006,HAPPY/MILLER COMPLEX,MILLER DIV X,,,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,2006_CA-MDF-000242_HAPPY /MILLER COMPLEX,,,,,,,,,,,,,,,,
